STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,building,Type of building,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,EL_CAP,Athina,2023,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,EL_CAP,Athina,2024,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,EL_CAP,Athina,2025,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2016,,1000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2017,,1130,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2018,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2019,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2020,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2021,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2022,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2023,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2024,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,ES_CAP,Madrid,2025,,1700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2016,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2017,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2018,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2019,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2020,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2021,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2022,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2023,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2024,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FI_CAP,Helsinki,2025,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2016,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2017,,1900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2018,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2019,,2200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2020,,2200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2021,,2150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2022,,2150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2023,,2200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2024,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,FR_CAP,Paris,2025,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2016,,6000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2017,,6600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2018,,7000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2019,,7050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2020,,7350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2021,,7850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2022,,7900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2023,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2024,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HR_CAP,Zagreb,2025,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2016,,295000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2017,,299500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2018,,312000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2019,,344000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2020,,359500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2021,,297500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2022,,385750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2023,,483900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2024,,498750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,HU_CAP,Budapest,2025,,520250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2016,,1700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2017,,1900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2018,,2050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2019,,2150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2020,,2150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2021,,1950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2022,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2023,,2550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2024,,2600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IE_CAP,Dublin,2025,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2016,,190000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2017,,202000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2018,,217000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2019,,229000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2020,,236500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2021,,231500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2022,,252800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2023,,278300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2024,,316450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IS_CAP,Reykjavik,2025,,333150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2016,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2017,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2018,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2019,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2020,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2021,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2022,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2023,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2024,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_CAP,Roma,2025,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2016,,690,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2017,,730,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2018,,740,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2019,,750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2020,,750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2021,,740,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2022,,810,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2023,,820,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2024,,910,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,IT_DEL,Varese,2025,,980,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2016,,730,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2017,,730,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2018,,820,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2019,,820,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2020,,830,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2021,,870,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2022,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2023,,1050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2024,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LT_CAP,Vilnius,2025,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2016,,2050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2017,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2018,,1950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2019,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2020,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2021,,2150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2022,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2023,,2400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2024,,2450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LU_CAP,Luxembourg,2025,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LV_CAP,Riga,2016,,850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LV_CAP,Riga,2017,,830,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LV_CAP,Riga,2018,,860,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LV_CAP,Riga,2019,,890,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LV_CAP,Riga,2020,,840,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LV_CAP,Riga,2021,,930,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,FLAT2,2-bedroom flats,NAC,National currency,LV_CAP,Riga,2022,,1050,,,,,
